"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","3","17","01:00","3.7","3.9","Mulet (8/8)","1004","99","0.1","-","81.7","2.3","1.3"
"Helsingfors Kajsaniemi","2024","3","17","02:00","4.2","4.3","Mulet (8/8)","1004","99","0.33","-","49.8","4.8","2.9"
"Helsingfors Kajsaniemi","2024","3","17","03:00","2.7","3","Mulet (8/8)","1004.4","98.2","0.53","0","25.9","8.2","5"
"Helsingfors Kajsaniemi","2024","3","17","04:00","0.5","0.9","Mulet (8/8)","1004.7","97","0.92","0","33.4","9.3","5.9"
"Helsingfors Kajsaniemi","2024","3","17","05:00","-0.3","0.5","Mulet (8/8)","1004.9","95","0","0","41.8","11.7","6.5"
"Helsingfors Kajsaniemi","2024","3","17","06:00","-0.9","0.3","Mulet (8/8)","1005.6","91.9","0","0","41","12.3","6.7"
"Helsingfors Kajsaniemi","2024","3","17","07:00","-1.4","-0.1","Mulet (8/8)","1006.8","91.3","0.17","-","37.1","11.1","6.4"
"Helsingfors Kajsaniemi","2024","3","17","08:00","-1.7","-0.9","Mulet (8/8)","1008.3","94.3","0.2","-","32.7","12","6.6"
"Helsingfors Kajsaniemi","2024","3","17","09:00","-2.2","-1.1","Mulet (8/8)","1009.9","92.4","0.02","-","26","10.8","5.8"
"Helsingfors Kajsaniemi","2024","3","17","10:00","-2.8","-1.4","Mulet (8/8)","1011.1","90.3","0.03","-","-","-","-"
"Helsingfors Kajsaniemi","2024","3","17","11:00","-3.6","-1.8","Mulet (8/8)","1012.4","86.6","0","0.6","30.4","14.5","8.1"
"Helsingfors Kajsaniemi","2024","3","17","12:00","-4.4","-2.1","Mulet (8/8)","1014","84","0","0","31.1","13.4","7.9"
"Helsingfors Kajsaniemi","2024","3","17","13:00","-5","-2.2","Mulet (8/8)","1015.3","81.4","0","0","32.2","14.6","8.6"
"Helsingfors Kajsaniemi","2024","3","17","14:00","-5.4","-2.3","Mulet (8/8)","1016.5","78.9","0","0","31","14.1","8.1"
"Helsingfors Kajsaniemi","2024","3","17","15:00","-5.6","-2.3","Mulet (8/8)","1017.7","77.9","0","0","31.4","13.8","8"
"Helsingfors Kajsaniemi","2024","3","17","16:00","-5.8","-2.1","Mulet (8/8)","1018.7","75.7","0","0","34.4","11.8","6.5"
"Helsingfors Kajsaniemi","2024","3","17","17:00","-6.5","-1.8","Mulet (8/8)","1019.7","70.3","0","0.6","35.3","11.3","6.3"
"Helsingfors Kajsaniemi","2024","3","17","18:00","-8","-2.1","Molnigt (6/8)","1020.7","63.6","0","2","31.6","11.5","6.9"
"Helsingfors Kajsaniemi","2024","3","17","19:00","-9.1","-2.3","Mulet (8/8)","1021.9","59.5","0","2","30.7","10.6","5.9"
"Helsingfors Kajsaniemi","2024","3","17","20:00","-9.3","-3","Halv klart (5/8)","1022.9","61.5","0","2","26.5","10","6"
"Helsingfors Kajsaniemi","2024","3","17","21:00","-9.5","-3.6","Klart (1/8)","1023.5","63.4","0","2","26.3","9","5.3"
"Helsingfors Kajsaniemi","2024","3","17","22:00","-10.9","-3.9","Klart (0/8)","1024","58.5","0","2","30.6","10.4","6.2"
"Helsingfors Kajsaniemi","2024","3","17","23:00","-11.5","-4.3","Klart (0/8)","1024.4","57.4","0","2","31.6","9.8","5.8"
"Helsingfors Kajsaniemi","2024","3","18","00:00","-11.7","-4.7","Klart (0/8)","1024.7","58.1","0","0","35.2","9.2","5.1"
"Helsingfors Kajsaniemi","2024","3","18","01:00","-11.9","-5.1","Klart (0/8)","1024.8","58.3","0","0","41.1","8.6","4.7"
"Helsingfors Kajsaniemi","2024","3","18","02:00","-12.1","-5.5","Klart (0/8)","1025","59.7","0","0","41.5","8.3","4.6"
"Helsingfors Kajsaniemi","2024","3","18","03:00","-12.1","-5.9","Klart (0/8)","1025.1","61.3","0","0","45.1","8.3","4.9"
"Helsingfors Kajsaniemi","2024","3","18","04:00","-12.1","-6.3","Klart (0/8)","1025.2","63.7","0","0","38","7.2","3.9"
"Helsingfors Kajsaniemi","2024","3","18","05:00","-12","-6.7","Klart (0/8)","1025.3","66","0","0","38.7","7.2","4"
"Helsingfors Kajsaniemi","2024","3","18","06:00","-12.1","-7.1","Klart (0/8)","1025.3","67.5","0","0","41.9","8","4.8"
"Helsingfors Kajsaniemi","2024","3","18","07:00","-11.8","-7.2","Klart (0/8)","1025.5","69.9","0","0","43.5","6.8","3.9"
"Helsingfors Kajsaniemi","2024","3","18","08:00","-11.5","-6.6","Klart (0/8)","1025.6","68.3","0","0","49.3","7.9","4.6"
"Helsingfors Kajsaniemi","2024","3","18","09:00","-10.9","-5.2","Klart (0/8)","1025.9","64.5","0","0","54.7","8.2","4.9"
"Helsingfors Kajsaniemi","2024","3","18","10:00","-9.8","-3.9","Klart (0/8)","1025.8","63.5","0","0","60.7","9.1","5.6"
"Helsingfors Kajsaniemi","2024","3","18","11:00","-9.1","-2.9","Klart (0/8)","1025.8","62.2","0","0","71.2","9.5","5.9"
"Helsingfors Kajsaniemi","2024","3","18","12:00","-8.7","-1.7","Klart (0/8)","1025.7","59","0","0","72.4","8.7","5.9"
"Helsingfors Kajsaniemi","2024","3","18","13:00","-7.8","-0.6","Klart (0/8)","1025.3","58.2","0","0.8","85","8.7","5.4"
"Helsingfors Kajsaniemi","2024","3","18","14:00","-6.9","0.2","Klart (0/8)","1025.2","59.4","0","1","100.9","8.1","5.3"
"Helsingfors Kajsaniemi","2024","3","18","15:00","-6.8","0.2","Klart (0/8)","1025.1","59","0","0.6","101","7.9","5.2"
"Helsingfors Kajsaniemi","2024","3","18","16:00","-6.3","0.2","Klart (0/8)","1024.9","61.8","0","0","107.3","7","4.9"
"Helsingfors Kajsaniemi","2024","3","18","17:00","-6.3","0.1","Klart (0/8)","1024.6","62.3","0","0","97.4","7.4","4.7"
"Helsingfors Kajsaniemi","2024","3","18","18:00","-6.1","-0.5","Klart (0/8)","1024.8","65.8","0","0","99.9","7.4","4.7"
"Helsingfors Kajsaniemi","2024","3","18","19:00","-5.6","-1.2","Klart (0/8)","1025.2","71.3","0","0","94.8","5.2","3.3"
"Helsingfors Kajsaniemi","2024","3","18","20:00","-5.2","-1.6","Klart (0/8)","1025.3","76.5","0","0","88.6","4.7","3"
"Helsingfors Kajsaniemi","2024","3","18","21:00","-4.7","-2","Molnigt (6/8)","1025.5","81.9","0","0","84.5","3.9","2.5"
"Helsingfors Kajsaniemi","2024","3","18","22:00","-4.3","-1.3","Mulet (8/8)","1025.4","80.5","0","0","85.5","3.9","2.4"
"Helsingfors Kajsaniemi","2024","3","18","23:00","-4.3","-1.2","Mulet (8/8)","1025.2","79","0","0","76.5","3.6","2.3"
"Helsingfors Kajsaniemi","2024","3","19","00:00","-4.1","-1.2","Mulet (8/8)","1025.3","80.5","0","0.4","85.7","3.9","2.4"
"Helsingfors Kajsaniemi","2024","3","19","01:00","-3","-1.6","Mulet (8/8)","1025.4","90.7","0","0.6","82.7","3.8","2.5"
"Helsingfors Kajsaniemi","2024","3","19","02:00","-2.6","-1.8","Mulet (8/8)","1025.3","93.7","0.03","1","82.2","3.3","2.4"
"Helsingfors Kajsaniemi","2024","3","19","03:00","-2.6","-1.8","Mulet (8/8)","1025.2","94","0.02","0","64","2.2","1.2"
"Helsingfors Kajsaniemi","2024","3","19","04:00","-2.6","-1.6","Mulet (8/8)","1025.1","92.5","0","0","61.9","2.8","1.7"
"Helsingfors Kajsaniemi","2024","3","19","05:00","-3.1","-1.5","Mulet (8/8)","1025.1","89.5","0","0","67.1","3.7","2.5"
"Helsingfors Kajsaniemi","2024","3","19","06:00","-3.1","-1.5","Mulet (8/8)","1024.9","88.4","0","0","91","3.6","2.3"
"Helsingfors Kajsaniemi","2024","3","19","07:00","-3","-1.4","Mulet (8/8)","1025","89.2","0","0","97.9","4","2.6"
"Helsingfors Kajsaniemi","2024","3","19","08:00","-2.8","-1.2","Mulet (8/8)","1025.1","88.6","0","0","89.7","4.2","2.8"
"Helsingfors Kajsaniemi","2024","3","19","09:00","-2.6","-0.8","Mulet (8/8)","1025.2","87.7","0","0","102.8","3.8","2.7"
"Helsingfors Kajsaniemi","2024","3","19","10:00","-2.2","-0.4","Mulet (8/8)","1025.3","87.7","0","0","94.1","4","2.8"
"Helsingfors Kajsaniemi","2024","3","19","11:00","-2","-0.1","Mulet (8/8)","1025.7","86.3","0","0","99.4","3.9","2.7"
"Helsingfors Kajsaniemi","2024","3","19","12:00","-1.9","0.4","Mulet (8/8)","1025.6","85.1","0","0","99","3.8","2.7"
"Helsingfors Kajsaniemi","2024","3","19","13:00","-1.7","0.6","Mulet (8/8)","1025.5","84.5","0","0","111.9","3.8","2.8"
"Helsingfors Kajsaniemi","2024","3","19","14:00","-1.6","0.6","Mulet (8/8)","1025.3","85.1","0","0","110.8","3.5","2.5"
"Helsingfors Kajsaniemi","2024","3","19","15:00","-1.6","0.5","Mulet (8/8)","1025.1","85.7","0","0","115.2","3.1","2.2"
"Helsingfors Kajsaniemi","2024","3","19","16:00","-1.6","0.4","Mulet (8/8)","1024.8","86.8","0","0","123.1","3.1","2.3"
"Helsingfors Kajsaniemi","2024","3","19","17:00","-1.5","0.2","Mulet (8/8)","1024.4","88.1","0","0","129.4","3.2","2.3"
"Helsingfors Kajsaniemi","2024","3","19","18:00","-1.4","0","Mulet (8/8)","1024.1","90.5","0","0","122.3","3.2","2.3"
"Helsingfors Kajsaniemi","2024","3","19","19:00","-1.5","0","Mulet (8/8)","1024","89.9","0","0","116.5","3.4","2.5"
"Helsingfors Kajsaniemi","2024","3","19","20:00","-1.3","0","Mulet (8/8)","1023.9","91.2","0","0","137","3.8","2.6"
"Helsingfors Kajsaniemi","2024","3","19","21:00","-0.8","0.2","Mulet (8/8)","1024","92.7","0","0","152.2","4.4","2.7"
"Helsingfors Kajsaniemi","2024","3","19","22:00","-0.6","0.4","Mulet (8/8)","1023.7","92.7","0","0","161.3","3.7","2.3"
"Helsingfors Kajsaniemi","2024","3","19","23:00","-0.4","0.8","Mulet (8/8)","1023.4","91.2","0","0","197.1","3.3","1.9"
"Helsingfors Kajsaniemi","2024","3","20","00:00","-0.3","0.9","Mulet (8/8)","1023.1","92","0","0","198.5","3.1","1.7"
"Helsingfors Kajsaniemi","2024","3","20","01:00","0.1","0.7","Mulet (8/8)","1022.9","95","0","0","201.5","1.9","1.2"
"Helsingfors Kajsaniemi","2024","3","20","02:00","0.1","0.8","Mulet (8/8)","1022.5","95.5","0","0","226.5","2.2","1.3"
"Helsingfors Kajsaniemi","2024","3","20","03:00","-0.1","0.8","Mulet (8/8)","1022.1","94","0","0","215.1","2.1","1.2"
"Helsingfors Kajsaniemi","2024","3","20","04:00","-0.2","0.6","Mulet (8/8)","1021.8","94.7","0","0","249.4","2.7","1.6"
"Helsingfors Kajsaniemi","2024","3","20","05:00","-0.3","0.4","Mulet (8/8)","1021.6","95.4","0","0","242.4","3.5","2"
"Helsingfors Kajsaniemi","2024","3","20","06:00","-0.2","0.4","Mulet (8/8)","1021.3","95.6","0","0","228.1","2.9","1.9"
"Helsingfors Kajsaniemi","2024","3","20","07:00","0.2","0.4","Mulet (8/8)","1021.3","97.9","0","0","226.4","3.5","2.1"
"Helsingfors Kajsaniemi","2024","3","20","08:00","0.1","0.7","Mulet (8/8)","1021.3","95.8","0","0","228.3","3.9","2.5"
"Helsingfors Kajsaniemi","2024","3","20","09:00","-0.4","0.9","Mulet (8/8)","1021.4","91.6","0","0","239.4","4","2.5"
"Helsingfors Kajsaniemi","2024","3","20","10:00","-0.8","1.1","Mulet (8/8)","1021.5","87.1","0","0","229.3","4.1","2.6"
"Helsingfors Kajsaniemi","2024","3","20","11:00","-1.4","1.2","Mulet (8/8)","1021.6","83","0","0","245","4.3","2.9"
"Helsingfors Kajsaniemi","2024","3","20","12:00","-1.5","1.1","Mulet (8/8)","1021.6","82.8","0","0","214","5.5","4.3"
"Helsingfors Kajsaniemi","2024","3","20","13:00","-1.1","1.5","Mulet (8/8)","1021.5","82.4","0","0","222.4","5.4","3.6"
"Helsingfors Kajsaniemi","2024","3","20","14:00","-1.1","1.3","Mulet (8/8)","1021.5","84.3","0","0","220.6","6.9","4.6"
"Helsingfors Kajsaniemi","2024","3","20","15:00","-2","1.4","Mulet (8/8)","1021.4","77.9","0","0","230.5","7.2","4.5"
"Helsingfors Kajsaniemi","2024","3","20","16:00","-3.3","1.3","Mulet (8/8)","1021.2","71.9","0","0","228.1","6.6","4.3"
"Helsingfors Kajsaniemi","2024","3","20","17:00","-2.7","1.3","Mulet (8/8)","1021","74.9","0","0","241.9","5.2","3.4"
"Helsingfors Kajsaniemi","2024","3","20","18:00","-1.8","1","Mulet (8/8)","1020.9","82.3","0","0","212.2","5.3","3.5"
"Helsingfors Kajsaniemi","2024","3","20","19:00","-1.7","0.9","Mulet (8/8)","1021","83.2","0","0","223.3","5.4","3.4"
"Helsingfors Kajsaniemi","2024","3","20","20:00","-1.4","0.8","Mulet (8/8)","1021.1","85","0","0","220.7","5.2","3.2"
"Helsingfors Kajsaniemi","2024","3","20","21:00","-1.1","0.8","Mulet (8/8)","1021","86.9","0","0","222","4.6","2.8"
"Helsingfors Kajsaniemi","2024","3","20","22:00","-0.8","0.7","Mulet (8/8)","1020.8","89.3","0","0","202.9","4.3","2.4"
"Helsingfors Kajsaniemi","2024","3","20","23:00","-0.5","0.7","Mulet (8/8)","1020.6","92","0","0","189.7","4.4","2.4"
"Helsingfors Kajsaniemi","2024","3","21","00:00","-0.7","0.9","Mulet (8/8)","1020.5","89.1","0","0","187","4.5","2.6"
"Helsingfors Kajsaniemi","2024","3","21","01:00","-0.5","0.6","Mulet (8/8)","1020.3","92.7","0","0","204.3","5.9","3.4"
"Helsingfors Kajsaniemi","2024","3","21","02:00","-0.3","0.5","Mulet (8/8)","1019.8","95","0.02","0","196.7","6.1","3.2"
"Helsingfors Kajsaniemi","2024","3","21","03:00","-0.1","0.6","Mulet (8/8)","1019.3","95.3","0","0","194","5.9","3"
"Helsingfors Kajsaniemi","2024","3","21","04:00","0.2","0.8","Mulet (8/8)","1018.7","95.5","0","0","200.5","6.5","3.5"
"Helsingfors Kajsaniemi","2024","3","21","05:00","0.3","0.9","Mulet (8/8)","1018.3","95.7","0","0","201","6.7","3.7"
"Helsingfors Kajsaniemi","2024","3","21","06:00","0.5","1.1","Mulet (8/8)","1017.9","96","0.03","0","190","6.8","4"
"Helsingfors Kajsaniemi","2024","3","21","07:00","0.6","1.1","Mulet (8/8)","1017.6","96","0","0","188.4","7.3","3.9"
"Helsingfors Kajsaniemi","2024","3","21","08:00","0.5","1.1","Mulet (8/8)","1017.5","95.5","0","0","189.8","7","3.9"
"Helsingfors Kajsaniemi","2024","3","21","09:00","0.6","1.2","Mulet (8/8)","1017.3","95.1","0","0","192.1","7.2","4.1"
"Helsingfors Kajsaniemi","2024","3","21","10:00","0.8","1.3","Mulet (8/8)","1017.1","96.4","0","0","195","6.7","3.6"
"Helsingfors Kajsaniemi","2024","3","21","11:00","1.1","1.6","Mulet (8/8)","1017","96.3","0","0","202.2","7.1","4.2"
"Helsingfors Kajsaniemi","2024","3","21","12:00","1.1","1.7","Mulet (8/8)","1016.8","95.7","0","0","199.7","7.6","4"
"Helsingfors Kajsaniemi","2024","3","21","13:00","1.4","1.9","Mulet (8/8)","1016.5","96.2","0","0","207.8","6.6","4"
"Helsingfors Kajsaniemi","2024","3","21","14:00","1.6","2.2","Mulet (8/8)","1016.2","96","0.02","0","208.1","6.5","3.9"
"Helsingfors Kajsaniemi","2024","3","21","15:00","1.7","2.1","Mulet (8/8)","1016.1","97.2","0","0","213.2","6.7","3.7"
"Helsingfors Kajsaniemi","2024","3","21","16:00","1.7","2.1","Mulet (8/8)","1015.7","97.9","0","0","222.5","6.9","4.2"
"Helsingfors Kajsaniemi","2024","3","21","17:00","1.6","1.8","Mulet (8/8)","1015.3","98.7","0","0","223.6","5.6","3.3"
"Helsingfors Kajsaniemi","2024","3","21","18:00","1.6","1.8","Molnigheten kan inte fastställas (9/8)","1014.9","99","0","0","226","5.3","3.2"
"Helsingfors Kajsaniemi","2024","3","21","19:00","1.4","1.5","Molnigheten kan inte fastställas (9/8)","1014.8","99","0","0","223.3","4.4","2.8"
"Helsingfors Kajsaniemi","2024","3","21","20:00","1.3","1.4","Mulet (8/8)","1014.3","99","0","0","218.5","3.7","2.5"
"Helsingfors Kajsaniemi","2024","3","21","21:00","1.2","1.3","Mulet (8/8)","1014.2","99","0","0","232.1","3.4","2.2"
"Helsingfors Kajsaniemi","2024","3","21","22:00","1.1","1.3","Mulet (8/8)","1014","99","0","0","240.5","3.3","2.2"
"Helsingfors Kajsaniemi","2024","3","21","23:00","1.1","1.3","Mulet (8/8)","1013.4","99","0","0","252.1","3.8","2.3"
"Helsingfors Kajsaniemi","2024","3","22","00:00","1.1","1.3","Mulet (8/8)","1013","99","0","0","246.3","3.4","2.2"
"Helsingfors Kajsaniemi","2024","3","22","01:00","0.9","1.1","Mulet (8/8)","1012.8","98.3","0","0","254.9","3.9","2.4"
"Helsingfors Kajsaniemi","2024","3","22","02:00","0.8","1.1","Mulet (8/8)","1012.1","98","0","0","253.7","3.7","2.5"
"Helsingfors Kajsaniemi","2024","3","22","03:00","0.8","1.2","Mulet (8/8)","1011.8","97.5","0","0","261.6","3.1","1.9"
"Helsingfors Kajsaniemi","2024","3","22","04:00","0.6","1","Mulet (8/8)","1011","97","0","0","235.2","3.7","2.3"
"Helsingfors Kajsaniemi","2024","3","22","05:00","0.3","0.9","Mulet (8/8)","1010.2","95.8","0","0","239.7","4.6","2.9"
"Helsingfors Kajsaniemi","2024","3","22","06:00","-0.1","0.7","Mulet (8/8)","1009.3","94.7","0","0","226.5","4.4","2.7"
"Helsingfors Kajsaniemi","2024","3","22","07:00","0","0.5","Mulet (8/8)","1008.8","96.5","0","0","236.1","4.2","2.6"
"Helsingfors Kajsaniemi","2024","3","22","08:00","0.1","0.4","Mulet (8/8)","1008.4","97.3","0","0","225.4","5.4","3.1"
"Helsingfors Kajsaniemi","2024","3","22","09:00","0.3","0.7","Mulet (8/8)","1007.8","97.1","0","0","223.9","5.7","3.5"
"Helsingfors Kajsaniemi","2024","3","22","10:00","0.4","0.9","Mulet (8/8)","1006.9","97.1","0","0","209.4","6.3","3.9"
"Helsingfors Kajsaniemi","2024","3","22","11:00","0.9","1.2","Mulet (8/8)","1005.9","98.1","0","0","201.8","7.3","4.1"
"Helsingfors Kajsaniemi","2024","3","22","12:00","0.8","1.4","Mulet (8/8)","1005.2","95.8","0.02","0","205.1","7.9","4.6"
"Helsingfors Kajsaniemi","2024","3","22","13:00","1","1.7","Mulet (8/8)","1004.1","95.2","0.02","0","203.8","8.2","5"
"Helsingfors Kajsaniemi","2024","3","22","14:00","1.2","1.8","Mulet (8/8)","1002.9","95.5","0","0","193.2","7.8","4.1"
"Helsingfors Kajsaniemi","2024","3","22","15:00","1.4","1.9","Mulet (8/8)","1001.5","96.9","0.02","0","187.2","7.4","4.1"
"Helsingfors Kajsaniemi","2024","3","22","16:00","1.7","2.2","Mulet (8/8)","1000.3","96.9","0.08","0","193.4","8.9","4.8"
"Helsingfors Kajsaniemi","2024","3","22","17:00","1.7","2.1","Mulet (8/8)","999.1","96.7","0.07","0","193","8.6","4.6"
"Helsingfors Kajsaniemi","2024","3","22","18:00","1.7","2.1","Mulet (8/8)","997.7","97","0.03","0","191.7","9.4","4.9"
"Helsingfors Kajsaniemi","2024","3","22","19:00","1.8","2.1","Mulet (8/8)","996.6","97","0.02","0","192.2","8.3","4.4"
"Helsingfors Kajsaniemi","2024","3","22","20:00","1.9","2.2","Mulet (8/8)","995.6","97.8","0.12","0","197.7","7.9","4"
"Helsingfors Kajsaniemi","2024","3","22","21:00","2","2.4","Mulet (8/8)","994.4","97.4","0.08","0","203.9","8.6","4.7"
"Helsingfors Kajsaniemi","2024","3","22","22:00","1.8","2.1","Mulet (8/8)","993.5","97.7","0.07","0","222.4","6.8","3.9"
"Helsingfors Kajsaniemi","2024","3","22","23:00","1.6","1.9","Mulet (8/8)","992.2","98","0.02","0","225","8.5","5.3"
"Helsingfors Kajsaniemi","2024","3","23","00:00","1.7","2","Mulet (8/8)","991.5","98","0.07","0","241.1","6.8","3.9"
"Helsingfors Kajsaniemi","2024","3","23","01:00","1.6","1.9","Mulet (8/8)","991.1","98","0.02","0","231.1","6.2","3.3"
"Helsingfors Kajsaniemi","2024","3","23","02:00","1.8","2","Mulet (8/8)","990.8","98.3","0","0","259.1","4.8","2.9"
"Helsingfors Kajsaniemi","2024","3","23","03:00","1.9","2.1","Mulet (8/8)","990.8","98.8","0","0","259.5","4.6","2.9"
"Helsingfors Kajsaniemi","2024","3","23","04:00","1.9","2.1","Mulet (8/8)","990.4","99","0","0","247.8","5","3"
"Helsingfors Kajsaniemi","2024","3","23","05:00","2.2","2.4","Mulet (8/8)","990.5","98.7","0","0","265.1","6.3","3.7"
"Helsingfors Kajsaniemi","2024","3","23","06:00","2","2.6","Molnigt (7/8)","990.5","95.3","0","0","274.6","5.8","3.5"
"Helsingfors Kajsaniemi","2024","3","23","07:00","1.6","2.5","Mulet (8/8)","990.7","93.5","0","0","280.7","6.4","4.2"
"Helsingfors Kajsaniemi","2024","3","23","08:00","1.4","2.5","Mulet (8/8)","991.1","92.4","0","0","285","7.1","4.4"
"Helsingfors Kajsaniemi","2024","3","23","09:00","1.3","2.8","Mulet (8/8)","991.5","89.8","0","0","290.9","6.5","4"
"Helsingfors Kajsaniemi","2024","3","23","10:00","1.1","3.1","Mulet (8/8)","992.3","86.6","0","0","290.5","6.4","4.2"
"Helsingfors Kajsaniemi","2024","3","23","11:00","0.9","3.8","Halv klart (4/8)","992.7","81.8","0","0","282.3","6.2","4"
"Helsingfors Kajsaniemi","2024","3","23","12:00","1.3","4.3","Molnigt (6/8)","993","81.1","0","0","250.6","5.8","3.8"
"Helsingfors Kajsaniemi","2024","3","23","13:00","1.3","3.7","Molnigt (7/8)","993.4","85.1","0","0","224.2","6.4","4.5"
"Helsingfors Kajsaniemi","2024","3","23","14:00","1.4","3.1","Mulet (8/8)","993.6","88.6","0","0","218.5","7.1","5"
"Helsingfors Kajsaniemi","2024","3","23","15:00","1.2","2.5","Mulet (8/8)","993.8","90.8","0","0","223.3","7.5","5.2"
"Helsingfors Kajsaniemi","2024","3","23","16:00","1","2.2","Mulet (8/8)","994.1","91.9","0","0","225.1","7.3","4.8"
"Helsingfors Kajsaniemi","2024","3","23","17:00","0.6","2","Mulet (8/8)","994.3","90.4","0","0","229.1","6.5","4.2"
"Helsingfors Kajsaniemi","2024","3","23","18:00","0.7","2.4","Mulet (8/8)","994.3","88.6","0","0","238.1","4.5","2.8"
"Helsingfors Kajsaniemi","2024","3","23","19:00","0.7","2.2","Mulet (8/8)","994.6","89.7","0","0","235.6","3.5","2.2"
"Helsingfors Kajsaniemi","2024","3","23","20:00","0.5","1.8","Mulet (8/8)","995.1","91.1","0","0","234.9","4.2","2.5"
"Helsingfors Kajsaniemi","2024","3","23","21:00","0.5","1.2","Mulet (8/8)","995.5","94.6","0","0","249.8","4.9","2.8"
"Helsingfors Kajsaniemi","2024","3","23","22:00","0.5","1.4","Mulet (8/8)","995.6","94","0","0","269.6","4.2","2.6"
"Helsingfors Kajsaniemi","2024","3","23","23:00","0.4","1.3","Molnigt (7/8)","995.5","93.6","0","0","252.2","4.4","2.7"
"Helsingfors Kajsaniemi","2024","3","24","00:00","0.1","0.8","Molnigt (7/8)","995.3","95","0","0","267","4.6","3"
"Helsingfors Kajsaniemi","2024","3","24","01:00","-0.3","0.2","Mulet (8/8)","995.1","96.6","0","0","284.2","3.5","2.3"
"Helsingfors Kajsaniemi","2024","3","24","02:00","-0.4","-0.1","Molnigheten kan inte fastställas (9/8)","995.3","98","0","0","309","2.8","1.7"
"Helsingfors Kajsaniemi","2024","3","24","03:00","-0.6","-0.3","Molnigheten kan inte fastställas (9/8)","995.4","98.1","0","0","251.8","2.2","1.5"
"Helsingfors Kajsaniemi","2024","3","24","04:00","-0.4","-0.2","Molnigheten kan inte fastställas (9/8)","995.4","98.9","0","0","303.9","2.2","1.2"
"Helsingfors Kajsaniemi","2024","3","24","05:00","-0.4","-0.3","Mulet (8/8)","995.3","99","0","0","306.5","2.8","1.7"
"Helsingfors Kajsaniemi","2024","3","24","06:00","-0.8","-0.6","Molnigheten kan inte fastställas (9/8)","995.3","99","0","0","286.7","2","1.2"
"Helsingfors Kajsaniemi","2024","3","24","07:00","-0.8","-0.7","Molnigheten kan inte fastställas (9/8)","995.2","99","0","0","334.5","1.9","1.3"
"Helsingfors Kajsaniemi","2024","3","24","08:00","-0.7","-0.6","Mulet (8/8)","995.4","99","0","0","279","1.9","1.1"
"Helsingfors Kajsaniemi","2024","3","24","09:00","-0.5","-0.3","Mulet (8/8)","995.8","99","0","0","162.7","1.2","0.6"
"Helsingfors Kajsaniemi","2024","3","24","10:00","-0.3","0","Mulet (8/8)","996.1","98.3","0","0","273.4","2.3","1.7"
"Helsingfors Kajsaniemi","2024","3","24","11:00","-0.3","0.2","Mulet (8/8)","996.5","96","0","0","177.4","2.6","1.6"
"Helsingfors Kajsaniemi","2024","3","24","12:00","-0.6","0.7","Mulet (8/8)","996.6","91.4","0","0","321.6","2","1.3"
"Helsingfors Kajsaniemi","2024","3","24","13:00","-0.4","2.2","Mulet (8/8)","996.4","83.2","0","0","296.7","2.2","1.2"
"Helsingfors Kajsaniemi","2024","3","24","14:00","-0.2","2.4","Molnigt (6/8)","996.4","83.4","0","0","215.6","3.2","1.9"
"Helsingfors Kajsaniemi","2024","3","24","15:00","-0.1","3.4","Molnigt (7/8)","996.2","77.5","0","0","259.4","3.9","2.6"
"Helsingfors Kajsaniemi","2024","3","24","16:00","-0.1","2.4","Molnigt (7/8)","996.3","83.4","0","0","236.5","5","3.5"
"Helsingfors Kajsaniemi","2024","3","24","17:00","-0.1","1.7","Mulet (8/8)","996.6","87.5","0","0","227.6","5.5","3.6"
"Helsingfors Kajsaniemi","2024","3","24","18:00","-0.1","0.8","Molnigt (7/8)","996.9","93.8","0","0","227","5.8","4"
"Helsingfors Kajsaniemi","2024","3","24","19:00","-0.4","1.3","Molnigt (7/8)","997.1","88.6","0","0","249.5","4.4","2.8"
"Helsingfors Kajsaniemi","2024","3","24","20:00","-1.7","0.9","Mest klart (2/8)","997.4","82.6","0","0","289.9","4.9","3.4"
"Helsingfors Kajsaniemi","2024","3","24","21:00","-2.3","0.3","Halv klart (5/8)","997.5","82.4","0","0","290.8","4.5","3"
"Helsingfors Kajsaniemi","2024","3","24","22:00","-2.4","-0.1","Mulet (8/8)","997.5","84","0","0","308","3.4","2.3"
"Helsingfors Kajsaniemi","2024","3","24","23:00","-2.6","-0.2","Molnigt (7/8)","997.6","83.6","0","0","312.1","4","2.6"
"Helsingfors Kajsaniemi","2024","3","25","00:00","-2.6","0","Molnigt (7/8)","997.6","82.5","0","0","300.5","3.8","2.4"
"Helsingfors Kajsaniemi","2024","3","25","01:00","-2.4","0.1","Mulet (8/8)","997.8","82.9","0","0","303.8","3.9","2.3"
"Helsingfors Kajsaniemi","2024","3","25","02:00","-2.3","0.2","Mulet (8/8)","997.9","83.5","0","0","317.1","4.1","3"
"Helsingfors Kajsaniemi","2024","3","25","03:00","-2.4","0.2","Mulet (8/8)","998.1","82.8","0","0","311.8","4.7","2.9"
