"Observationsstation","År","Månad","Dag","Tid [Lokal tid]","Daggpunktstemperatur medelvärde [°C]","Lufttemperatur medelvärde [°C]","Molnighet [1/8]","Lufttryck medelvärde [hPa]","Relativ luftfuktighet medelvärde [%]","Nederbördsmängd medelvärde [mm]","Snödjup medelvärde [cm]","Vindriktning medelvärde [°]","Byvindshastighet medelvärde [m/s]","Vindhastighet medelvärde [m/s]"
"Helsingfors Kajsaniemi","2024","1","16","23:00","-20.6","-18.1","Klart (0/8)","1000.1","81.3","0","36","290","3.5","2.2"
"Helsingfors Kajsaniemi","2024","1","17","00:00","-21.2","-18.9","Klart (1/8)","1000.6","82.8","0","35.8","286.5","3","2.1"
"Helsingfors Kajsaniemi","2024","1","17","01:00","-21.7","-19.6","Klart (0/8)","1000.7","83.6","0","35.3","244","1.2","0.7"
"Helsingfors Kajsaniemi","2024","1","17","02:00","-21.3","-19.3","Mulet (8/8)","1000.9","83.9","0","35.6","232.3","1.2","0.7"
"Helsingfors Kajsaniemi","2024","1","17","03:00","-19.1","-16.9","Mulet (8/8)","1001.1","83.3","0","36","82.7","1.6","1"
"Helsingfors Kajsaniemi","2024","1","17","04:00","-17.4","-15.2","Mulet (8/8)","1001.2","82.8","0","35.3","172.4","1.5","0.8"
"Helsingfors Kajsaniemi","2024","1","17","05:00","-16.3","-14.1","Mulet (8/8)","1001","83.9","0","35","96.9","1.3","0.7"
"Helsingfors Kajsaniemi","2024","1","17","06:00","-16.3","-14.3","Mest klart (2/8)","1001","84.6","0","35","160.2","1.6","0.8"
"Helsingfors Kajsaniemi","2024","1","17","07:00","-17.6","-15.9","Klart (0/8)","1001","86.6","0","34.9","259.4","2.9","1.7"
"Helsingfors Kajsaniemi","2024","1","17","08:00","-17.5","-15.7","Klart (0/8)","1001.1","85.7","0","35","237.1","1","0.5"
"Helsingfors Kajsaniemi","2024","1","17","09:00","-17.2","-15.4","Mulet (8/8)","1001.1","86.4","0","35","50.5","0.7","0.4"
"Helsingfors Kajsaniemi","2024","1","17","10:00","-14.1","-12.4","Halv klart (4/8)","1001.2","87.2","0","35","95.2","2","1.2"
"Helsingfors Kajsaniemi","2024","1","17","11:00","-13","-11.4","Mulet (8/8)","1001.4","87.8","0","35","113.5","2.7","1.5"
"Helsingfors Kajsaniemi","2024","1","17","12:00","-6.8","-3.4","Molnigt (7/8)","1001.3","77.4","0","35","219.3","8.1","4.6"
"Helsingfors Kajsaniemi","2024","1","17","13:00","-7.3","-2.6","Klart (0/8)","1001","70.1","0","34.9","220.6","10.7","6.2"
"Helsingfors Kajsaniemi","2024","1","17","14:00","-8","-2.8","Klart (0/8)","1000.9","67.4","0","-","212.4","12.1","7.3"
"Helsingfors Kajsaniemi","2024","1","17","15:00","-8.1","-3.2","Halv klart (4/8)","1000.9","69.3","0","35","207.9","12.2","6.9"
"Helsingfors Kajsaniemi","2024","1","17","16:00","-9.4","-3.7","Klart (0/8)","1000.7","64.9","0","35","199","10.9","6"
"Helsingfors Kajsaniemi","2024","1","17","17:00","-8.9","-4.4","Molnigt (7/8)","1000.3","71.1","0","35","183.6","11.8","6.9"
"Helsingfors Kajsaniemi","2024","1","17","18:00","-9.1","-4.8","Klart (0/8)","999.9","72","0","35","184.4","11.5","6.9"
"Helsingfors Kajsaniemi","2024","1","17","19:00","-8.7","-5.2","Molnigt (7/8)","999.5","76.5","0","35","180.9","10.7","6.5"
"Helsingfors Kajsaniemi","2024","1","17","20:00","-9.1","-5.7","Molnigt (7/8)","998.8","76.9","0","35","164.4","10.4","6.5"
"Helsingfors Kajsaniemi","2024","1","17","21:00","-8.8","-5.7","Molnigt (7/8)","998.2","78.6","0","35","162.7","10.9","6.8"
"Helsingfors Kajsaniemi","2024","1","17","22:00","-8.8","-5.8","Mulet (8/8)","997.6","79.5","0","35","168.1","9.9","6.2"
"Helsingfors Kajsaniemi","2024","1","17","23:00","-8.7","-5.8","Molnigt (7/8)","996.9","80.2","0","35","164.3","10.7","6.6"
"Helsingfors Kajsaniemi","2024","1","18","00:00","-8.6","-5.8","Molnigt (7/8)","996.3","80.7","0","35","162.1","10.9","6.5"
"Helsingfors Kajsaniemi","2024","1","18","01:00","-8.2","-5.7","Mulet (8/8)","995.2","82.9","0.02","35","159.1","11.5","7.1"
"Helsingfors Kajsaniemi","2024","1","18","02:00","-7.7","-5.1","Mulet (8/8)","994.1","82.1","0","35","157.7","11.1","7"
"Helsingfors Kajsaniemi","2024","1","18","03:00","-7.5","-4.8","Mulet (8/8)","992.6","81.8","0.02","35","151.7","13","7.6"
"Helsingfors Kajsaniemi","2024","1","18","04:00","-7.6","-5.3","Mulet (8/8)","991.2","84.4","0.02","35","149.6","12.3","7.4"
"Helsingfors Kajsaniemi","2024","1","18","05:00","-6.9","-5.3","Mulet (8/8)","990","88","0.12","35","155.3","12.2","7.5"
"Helsingfors Kajsaniemi","2024","1","18","06:00","-6.7","-5.2","Mulet (8/8)","989","88.6","0.17","35.3","162.2","12.9","7.8"
"Helsingfors Kajsaniemi","2024","1","18","07:00","-6.9","-5.5","Mulet (8/8)","988","89.4","0.23","36.5","160.5","10.7","6.9"
"Helsingfors Kajsaniemi","2024","1","18","08:00","-6.8","-5.5","Mulet (8/8)","987","90.3","0.25","38.1","158.4","10.7","6.8"
"Helsingfors Kajsaniemi","2024","1","18","09:00","-6.9","-5.4","Mulet (8/8)","986.1","89.2","0.17","40.1","159.1","10.6","7"
"Helsingfors Kajsaniemi","2024","1","18","10:00","-6.9","-5.2","Mulet (8/8)","985.4","88.1","0.1","-","158.8","9.2","5.8"
"Helsingfors Kajsaniemi","2024","1","18","11:00","-6.6","-5.1","Mulet (8/8)","984.6","89.4","0.13","43.1","163.3","9.1","5.6"
"Helsingfors Kajsaniemi","2024","1","18","12:00","-6.7","-4.8","Mulet (8/8)","983.7","86.6","0.07","43.6","158.2","8.6","5.5"
"Helsingfors Kajsaniemi","2024","1","18","13:00","-5.9","-4.7","Mulet (8/8)","982.7","90.9","0.23","44.8","160.8","7.4","4.7"
"Helsingfors Kajsaniemi","2024","1","18","14:00","-5.5","-4.2","Mulet (8/8)","981.8","90.6","0.1","45.3","157.2","6.9","4.4"
"Helsingfors Kajsaniemi","2024","1","18","15:00","-4.6","-3.5","Mulet (8/8)","981.1","92","0.08","-","162.7","5.9","3.7"
"Helsingfors Kajsaniemi","2024","1","18","16:00","-4.1","-2.5","Mulet (8/8)","980.7","89","0.02","-","206.4","7.4","4.2"
"Helsingfors Kajsaniemi","2024","1","18","17:00","-4","-2.3","Mulet (8/8)","980.2","88.4","0","46","187.8","8.4","4.6"
"Helsingfors Kajsaniemi","2024","1","18","18:00","-3.1","-2.4","Molnigt (7/8)","979.7","94.9","0.25","-","220.6","6.2","3.3"
"Helsingfors Kajsaniemi","2024","1","18","19:00","-3.8","-2.3","Mulet (8/8)","979.8","89.4","0","-","235.8","5.3","3"
"Helsingfors Kajsaniemi","2024","1","18","20:00","-5","-2.8","Mulet (8/8)","979.8","84.8","0","-","269.2","5.5","3.5"
"Helsingfors Kajsaniemi","2024","1","18","21:00","-5.8","-3.3","Mulet (8/8)","979.9","82.4","0","48.5","260.7","4.7","2.9"
"Helsingfors Kajsaniemi","2024","1","18","22:00","-6.6","-4","Molnigt (7/8)","980.6","82","0","48","252.9","5.9","3.5"
"Helsingfors Kajsaniemi","2024","1","18","23:00","-6.9","-4.4","Mulet (8/8)","981.2","83.3","0","47.7","256.4","5.9","3.5"
"Helsingfors Kajsaniemi","2024","1","19","00:00","-7.6","-4.9","Mulet (8/8)","981.7","81.5","0","46.6","255.1","6.4","3.9"
"Helsingfors Kajsaniemi","2024","1","19","01:00","-8","-5.3","Molnigt (7/8)","982.1","81.2","0","47","262.3","5.8","3.6"
"Helsingfors Kajsaniemi","2024","1","19","02:00","-8","-5.7","Molnigt (7/8)","982.8","83.9","0","46.3","258.7","5.2","3.2"
"Helsingfors Kajsaniemi","2024","1","19","03:00","-7.7","-5.6","Molnigt (7/8)","983.6","85.3","0","46.7","279.4","8","5"
"Helsingfors Kajsaniemi","2024","1","19","04:00","-7.6","-5.2","Mulet (8/8)","984.6","82.8","0","47","268.7","7.2","4.4"
"Helsingfors Kajsaniemi","2024","1","19","05:00","-8.1","-5.1","Mulet (8/8)","985.4","79.7","0","47","270","8.9","5.3"
"Helsingfors Kajsaniemi","2024","1","19","06:00","-8.6","-5.6","Mulet (8/8)","986.7","79.8","0","46.8","255.7","10.8","6"
"Helsingfors Kajsaniemi","2024","1","19","07:00","-9.5","-6.4","Mulet (8/8)","987.6","78.2","0","47.1","252.3","9.4","5.2"
"Helsingfors Kajsaniemi","2024","1","19","08:00","-10.1","-6.7","Mulet (8/8)","988","77.2","0","48","258.3","8.8","5.1"
"Helsingfors Kajsaniemi","2024","1","19","09:00","-10.7","-6.9","Mulet (8/8)","988.6","73.7","0","48","265.1","9.6","5.8"
"Helsingfors Kajsaniemi","2024","1","19","10:00","-10.9","-6.8","Mulet (8/8)","989.3","72.6","0","48","271.2","9.2","5.7"
"Helsingfors Kajsaniemi","2024","1","19","11:00","-11","-7","Molnigt (7/8)","990.1","73.5","0","48","263.1","9","5.3"
"Helsingfors Kajsaniemi","2024","1","19","12:00","-11","-7.2","Molnigt (7/8)","991","74.3","0","48","261.9","8.7","5.6"
"Helsingfors Kajsaniemi","2024","1","19","13:00","-10.4","-7","Mulet (8/8)","991.9","77","0","47.9","273.5","8.1","5.4"
"Helsingfors Kajsaniemi","2024","1","19","14:00","-10.9","-8.3","Mulet (8/8)","993","81.7","0","-","320.1","7","5.1"
"Helsingfors Kajsaniemi","2024","1","19","15:00","-12.6","-8.8","Molnigt (7/8)","994.2","74","0","47","-","-","-"
"Helsingfors Kajsaniemi","2024","1","19","16:00","-13.5","-9.6","Molnigt (7/8)","995.5","73","0","47","301.4","5.9","3.8"
"Helsingfors Kajsaniemi","2024","1","19","17:00","-14.2","-10.2","Molnigt (7/8)","996.8","72.4","0","47","292.2","6.5","4.1"
"Helsingfors Kajsaniemi","2024","1","19","18:00","-14.7","-11","Mulet (8/8)","998","73.7","0","47","293.6","5.9","3.9"
"Helsingfors Kajsaniemi","2024","1","19","19:00","-15.5","-11.7","Halv klart (4/8)","999.6","73.3","0","47","293.6","6.2","4.1"
"Helsingfors Kajsaniemi","2024","1","19","20:00","-16.1","-12.3","Klart (1/8)","1001.2","73.5","0","-","287","4.9","3.3"
"Helsingfors Kajsaniemi","2024","1","19","21:00","-16.3","-13","Klart (0/8)","1002.3","76.6","0","-","279.3","4.1","2.7"
"Helsingfors Kajsaniemi","2024","1","19","22:00","-16.4","-13.3","Klart (0/8)","1003.6","77.7","0","-","266.5","4","2.9"
"Helsingfors Kajsaniemi","2024","1","19","23:00","-16.9","-14.4","Klart (1/8)","1004.6","80.8","0","-","275.5","4.1","3"
"Helsingfors Kajsaniemi","2024","1","20","00:00","-17.4","-15.2","Klart (0/8)","1005.9","83.2","0","-","285.9","4.4","2.8"
"Helsingfors Kajsaniemi","2024","1","20","01:00","-18.1","-16","Klart (0/8)","1006.9","84.2","0","-","312.1","4.7","3.2"
"Helsingfors Kajsaniemi","2024","1","20","02:00","-17.9","-15.8","Klart (0/8)","1007.9","84","0","-","301.2","4.2","2.5"
"Helsingfors Kajsaniemi","2024","1","20","03:00","-18.3","-16.6","Klart (0/8)","1008.7","86.9","0","-","284.4","2.3","1.6"
"Helsingfors Kajsaniemi","2024","1","20","04:00","-19.2","-17.5","Klart (0/8)","1009.3","86.1","0","-","174.1","0.8","0.4"
"Helsingfors Kajsaniemi","2024","1","20","05:00","-19.3","-17.4","Mulet (8/8)","1010.1","85.4","0","-","306.7","1.3","1"
"Helsingfors Kajsaniemi","2024","1","20","06:00","-17.9","-16","Mulet (8/8)","1010.7","85","0","-","280.6","1.3","0.6"
"Helsingfors Kajsaniemi","2024","1","20","07:00","-18.1","-16.2","Molnigt (7/8)","1011.5","85.1","0","-","120.4","1.2","0.6"
"Helsingfors Kajsaniemi","2024","1","20","08:00","-18.5","-16.6","Mulet (8/8)","1012.3","85.4","0","-","41.3","1.1","0.5"
"Helsingfors Kajsaniemi","2024","1","20","09:00","-17.6","-15.7","Mulet (8/8)","1012.9","85.7","0","46.1","60.9","1.3","0.8"
"Helsingfors Kajsaniemi","2024","1","20","10:00","-15.1","-13.5","Mulet (8/8)","1013.6","87.6","0","46","54","2.5","1.6"
"Helsingfors Kajsaniemi","2024","1","20","11:00","-12.9","-11.2","Mulet (8/8)","1014.3","87.2","0","45","62.6","3.3","2.1"
"Helsingfors Kajsaniemi","2024","1","20","12:00","-12.6","-10.8","Molnigt (7/8)","1015.2","86.5","0","45","53.5","3","1.8"
"Helsingfors Kajsaniemi","2024","1","20","13:00","-13","-10.2","Klart (0/8)","1015.6","80.4","0","45","53.8","3.2","2.1"
"Helsingfors Kajsaniemi","2024","1","20","14:00","-13.2","-10","Klart (0/8)","1016.3","77.6","0","45","56.1","3.4","2"
"Helsingfors Kajsaniemi","2024","1","20","15:00","-13.2","-10.1","Klart (0/8)","1016.7","77.9","0","45","57.8","3.2","2.1"
"Helsingfors Kajsaniemi","2024","1","20","16:00","-14.5","-12.1","Mulet (8/8)","1017.7","81.8","0","45","41.3","1.7","1"
"Helsingfors Kajsaniemi","2024","1","20","17:00","-15.3","-13.7","Klart (0/8)","1018.5","88","0","44.5","202.1","0.8","0.5"
"Helsingfors Kajsaniemi","2024","1","20","18:00","-16.8","-15.3","Klart (0/8)","1019.4","88.6","0","44.2","299.4","1.4","1.1"
"Helsingfors Kajsaniemi","2024","1","20","19:00","-17.8","-16.1","Klart (0/8)","1020.2","87.1","0","44","318.7","1.5","1.1"
"Helsingfors Kajsaniemi","2024","1","20","20:00","-18.4","-16.7","Klart (0/8)","1021","86.5","0","44.1","293.8","1.3","0.9"
"Helsingfors Kajsaniemi","2024","1","20","21:00","-19.2","-17.3","Klart (0/8)","1021.5","85.2","0","44","254","1.1","0.8"
"Helsingfors Kajsaniemi","2024","1","20","22:00","-19.6","-17.7","Klart (0/8)","1022.3","84.9","0","44","236.7","1","0.7"
"Helsingfors Kajsaniemi","2024","1","20","23:00","-20.5","-18.4","Klart (0/8)","1022.9","83.8","0","44","293.6","1.2","0.8"
"Helsingfors Kajsaniemi","2024","1","21","00:00","-20.9","-18.8","Klart (0/8)","1023.2","83","0","44","260.6","0.9","0.6"
"Helsingfors Kajsaniemi","2024","1","21","01:00","-21.1","-19","Halv klart (4/8)","1023.8","83.5","0","44","241","1","0.7"
"Helsingfors Kajsaniemi","2024","1","21","02:00","-20.6","-18.6","Molnigt (6/8)","1023.8","83.5","0","44","167.1","1.1","0.6"
"Helsingfors Kajsaniemi","2024","1","21","03:00","-19","-17","Molnigt (7/8)","1024.1","84.5","0","44","71.4","1","0.5"
"Helsingfors Kajsaniemi","2024","1","21","04:00","-16.9","-15","Molnigt (7/8)","1024.1","85.2","0","-","101.7","1.5","0.9"
"Helsingfors Kajsaniemi","2024","1","21","05:00","-14.3","-12.7","Mulet (8/8)","1024.2","88.2","0","-","208.9","3.6","2"
"Helsingfors Kajsaniemi","2024","1","21","06:00","-8.6","-6.7","Mulet (8/8)","1023.9","86.1","0","-","206.1","5.4","3"
"Helsingfors Kajsaniemi","2024","1","21","07:00","-8.1","-6","Mulet (8/8)","1023.4","85.2","0","-","212.5","2.7","1.4"
"Helsingfors Kajsaniemi","2024","1","21","08:00","-6.2","-4.3","Mulet (8/8)","1023","86.7","0","-","222.9","6.2","3.4"
"Helsingfors Kajsaniemi","2024","1","21","09:00","-5.4","-3.7","Mulet (8/8)","1022.4","88","0","-","199.5","7.3","4.2"
"Helsingfors Kajsaniemi","2024","1","21","10:00","-4.8","-3.1","Mulet (8/8)","1021.9","88.1","0","43.2","191.4","8.3","4.6"
"Helsingfors Kajsaniemi","2024","1","21","11:00","-4.4","-2.5","Molnigt (7/8)","1021.5","86.6","0","44.2","199.6","8.2","4.6"
"Helsingfors Kajsaniemi","2024","1","21","12:00","-3.9","-2.1","Mulet (8/8)","1020.8","87.3","0","44.8","205.8","9.4","5.6"
"Helsingfors Kajsaniemi","2024","1","21","13:00","-3.4","-1.7","Mulet (8/8)","1020.4","88.2","0.02","43.7","207.8","9.9","6.1"
"Helsingfors Kajsaniemi","2024","1","21","14:00","-2.5","-1.4","Mulet (8/8)","1019.6","92.3","0.03","43.8","207.7","10.9","6.7"
"Helsingfors Kajsaniemi","2024","1","21","15:00","-2.1","-1.1","Mulet (8/8)","1019","93.1","0.05","43","-","-","-"
"Helsingfors Kajsaniemi","2024","1","21","16:00","-2.2","-0.5","Mulet (8/8)","1018.4","88.2","0","43","212.7","10.8","6.4"
"Helsingfors Kajsaniemi","2024","1","21","17:00","-1.9","-0.3","Mulet (8/8)","1017.9","88.6","0.02","43","207.1","12.3","7.6"
"Helsingfors Kajsaniemi","2024","1","21","18:00","-1.6","-0.3","Mulet (8/8)","1017.3","91","0.03","42.8","208.1","11.3","6.7"
"Helsingfors Kajsaniemi","2024","1","21","19:00","-1.7","-0.3","Mulet (8/8)","1016.9","90.6","0.02","44","209.8","12.4","7.8"
"Helsingfors Kajsaniemi","2024","1","21","20:00","-1.6","-0.2","Mulet (8/8)","1016.5","90.1","0.02","44","208.9","12.5","7.2"
"Helsingfors Kajsaniemi","2024","1","21","21:00","-1.5","-0.1","Mulet (8/8)","1016","90","0","44","213.1","11.2","6.5"
"Helsingfors Kajsaniemi","2024","1","21","22:00","-1.4","0.2","Mulet (8/8)","1015.5","89","0","44","219.1","10.3","6"
"Helsingfors Kajsaniemi","2024","1","21","23:00","-1.8","0.2","Mulet (8/8)","1015","87.1","0","44","208","10.1","5.9"
"Helsingfors Kajsaniemi","2024","1","22","00:00","-2.3","-0.2","Molnigt (7/8)","1014","86.1","0","44","195.1","8.4","5"
"Helsingfors Kajsaniemi","2024","1","22","01:00","-2.8","-0.4","Mulet (8/8)","1013.4","84.2","0","44","197.6","9.8","5.3"
"Helsingfors Kajsaniemi","2024","1","22","02:00","-3.2","-0.5","Halv klart (5/8)","1012.6","82.4","0","44","195.6","10.6","5.8"
"Helsingfors Kajsaniemi","2024","1","22","03:00","-3.2","-0.5","Mulet (8/8)","1011.5","82.1","0","44","191","12.9","6.9"
"Helsingfors Kajsaniemi","2024","1","22","04:00","-2.5","-0.3","Mulet (8/8)","1010.4","84.8","0","44","185.3","12.7","7.2"
"Helsingfors Kajsaniemi","2024","1","22","05:00","-2.1","-0.5","Mulet (8/8)","1009.3","88.9","0","44","179.6","10.8","6.7"
"Helsingfors Kajsaniemi","2024","1","22","06:00","-1.3","0.1","Mulet (8/8)","1008.5","90.2","0","44","189.9","11.1","6.1"
"Helsingfors Kajsaniemi","2024","1","22","07:00","-1.3","0.4","Mulet (8/8)","1007.4","88.1","0.02","44","190.7","10.9","6.3"
"Helsingfors Kajsaniemi","2024","1","22","08:00","-1","0.2","Mulet (8/8)","1006.5","91","0.02","43.5","193.8","11.2","6.4"
"Helsingfors Kajsaniemi","2024","1","22","09:00","-1.2","0.5","Mulet (8/8)","1005.5","88.8","0","43","190.2","10.9","6.3"
"Helsingfors Kajsaniemi","2024","1","22","10:00","-1.1","0.3","Mulet (8/8)","1004.5","90.6","0","43","188.2","11.7","6.5"
"Helsingfors Kajsaniemi","2024","1","22","11:00","-1.7","0.1","Mulet (8/8)","1002.8","88.1","0.02","42.6","185.1","13.2","7.3"
"Helsingfors Kajsaniemi","2024","1","22","12:00","-1.7","-0.1","Mulet (8/8)","1001","89","0.15","42.2","179","12.6","7.5"
"Helsingfors Kajsaniemi","2024","1","22","13:00","-1.7","-0.2","Mulet (8/8)","998.2","89.5","0.07","43.5","172.3","14.2","8.4"
"Helsingfors Kajsaniemi","2024","1","22","14:00","-1.5","-0.1","Mulet (8/8)","995.9","89.6","0.1","43.9","173.9","15.9","9.1"
"Helsingfors Kajsaniemi","2024","1","22","15:00","-1.1","0.2","Mulet (8/8)","994.4","91.2","0.12","43.8","179.5","14.4","8.8"
"Helsingfors Kajsaniemi","2024","1","22","16:00","-0.6","0.3","Mulet (8/8)","992.7","93.8","0.18","41.4","180","13.9","8.1"
"Helsingfors Kajsaniemi","2024","1","22","17:00","-0.2","0.3","Mulet (8/8)","991.4","96.3","0.2","43.1","185","13.7","8"
"Helsingfors Kajsaniemi","2024","1","22","18:00","-0.2","0.7","Mulet (8/8)","990.2","94","0.02","43.8","190.5","14.3","7.8"
"Helsingfors Kajsaniemi","2024","1","22","19:00","0.1","0.9","Mulet (8/8)","989.3","94.9","0.1","43","198.6","12.9","7.3"
"Helsingfors Kajsaniemi","2024","1","22","20:00","0.6","1.6","Mulet (8/8)","988.6","93","0","43.9","208","17","9.6"
"Helsingfors Kajsaniemi","2024","1","22","21:00","0.8","1.9","Mulet (8/8)","988","92.4","0","43.4","206.4","16.4","9.2"
"Helsingfors Kajsaniemi","2024","1","22","22:00","1.2","2.2","Mulet (8/8)","987.9","93","0.02","43.2","207","15.6","9"
"Helsingfors Kajsaniemi","2024","1","22","23:00","1.6","2.5","Mulet (8/8)","987.9","93.8","0","42.8","208","15.7","9.6"
"Helsingfors Kajsaniemi","2024","1","23","00:00","1.8","2.8","Mulet (8/8)","988","93.2","0","41.5","210.7","14.6","8.8"
"Helsingfors Kajsaniemi","2024","1","23","01:00","1.8","3.1","Mulet (8/8)","988.2","91","0","41.3","209.6","15.6","9.1"
"Helsingfors Kajsaniemi","2024","1","23","02:00","1.7","3.4","Mulet (8/8)","988.6","88.2","0","41.6","217.1","15.1","8.5"
"Helsingfors Kajsaniemi","2024","1","23","03:00","1.4","3.4","Mulet (8/8)","988.9","86.2","0","41","230.9","13.1","7.1"
"Helsingfors Kajsaniemi","2024","1","23","04:00","1.3","3.3","Mulet (8/8)","989.1","87.2","0","41","229.6","14","7.7"
"Helsingfors Kajsaniemi","2024","1","23","05:00","1.3","3.3","Mulet (8/8)","989.4","86.8","0","40.4","228.1","15.4","8.2"
"Helsingfors Kajsaniemi","2024","1","23","06:00","1.2","3.3","Mulet (8/8)","989.9","86.2","0","39.7","226.5","13.7","7.6"
"Helsingfors Kajsaniemi","2024","1","23","07:00","1.1","3.2","Mulet (8/8)","990.6","86.6","0","38.8","228.6","12.2","6.8"
"Helsingfors Kajsaniemi","2024","1","23","08:00","1.1","3","Mulet (8/8)","991","87.2","0","37.4","225.1","13.5","8.1"
"Helsingfors Kajsaniemi","2024","1","23","09:00","1","2.9","Mulet (8/8)","991.8","87.1","0","37.2","225.5","14.7","8"
"Helsingfors Kajsaniemi","2024","1","23","10:00","1","3","Mulet (8/8)","992.8","86.6","0","35.6","224.6","13.4","7.8"
"Helsingfors Kajsaniemi","2024","1","23","11:00","1","3","Mulet (8/8)","993.5","87.3","0","36.5","224.6","12.8","7.7"
"Helsingfors Kajsaniemi","2024","1","23","12:00","1","2.9","Mulet (8/8)","994","87.7","0","36","226.3","12.2","7.1"
"Helsingfors Kajsaniemi","2024","1","23","13:00","1.2","2.9","Mulet (8/8)","994.3","88.2","0","35.3","223.3","13.4","8.1"
"Helsingfors Kajsaniemi","2024","1","23","14:00","1.3","2.9","Mulet (8/8)","994.7","89.7","0.02","34.1","221.9","13.5","8.5"
"Helsingfors Kajsaniemi","2024","1","23","15:00","1.3","2.9","Mulet (8/8)","994.8","89.1","0","33.7","220","14.3","8"
"Helsingfors Kajsaniemi","2024","1","23","16:00","1.1","2.9","Mulet (8/8)","995","88.1","0","33.4","221.7","13.4","8.3"
"Helsingfors Kajsaniemi","2024","1","23","17:00","1","2.8","Mulet (8/8)","995.6","87.8","0","32.9","221.6","12.2","7.5"
"Helsingfors Kajsaniemi","2024","1","23","18:00","1.2","2.4","Mulet (8/8)","996","91.4","0","32.7","223","10.8","6.2"
"Helsingfors Kajsaniemi","2024","1","23","19:00","1.3","2.4","Mulet (8/8)","996.4","92.7","0","31.7","222.5","10.4","6.3"
"Helsingfors Kajsaniemi","2024","1","23","20:00","1.3","2.4","Mulet (8/8)","996.7","92.6","0.02","31.7","227.8","9.9","5.4"
"Helsingfors Kajsaniemi","2024","1","23","21:00","1.3","2.3","Mulet (8/8)","996.9","93","0","32.1","225.5","9.8","5.5"
"Helsingfors Kajsaniemi","2024","1","23","22:00","1.3","2.2","Mulet (8/8)","997.4","93.9","0","32","228.4","9.2","5.2"
"Helsingfors Kajsaniemi","2024","1","23","23:00","1.2","2.1","Mulet (8/8)","997.4","94","0","30.8","223.6","8.3","4.8"
"Helsingfors Kajsaniemi","2024","1","24","00:00","1.1","2","Mulet (8/8)","997.7","94","0","29.7","229.7","7.7","4.4"
"Helsingfors Kajsaniemi","2024","1","24","01:00","1.2","1.9","Mulet (8/8)","997.9","94.9","0","31","227.7","7.4","3.9"
"Helsingfors Kajsaniemi","2024","1","24","02:00","1","1.7","Mulet (8/8)","997.7","95","0","31","230.2","5.3","3.2"
"Helsingfors Kajsaniemi","2024","1","24","03:00","0.8","1.4","Mulet (8/8)","997.6","95.3","0","30","234.4","4.3","2.7"
"Helsingfors Kajsaniemi","2024","1","24","04:00","0.5","0.9","Mulet (8/8)","997.6","97","0","30.1","283.9","4.9","3.3"
"Helsingfors Kajsaniemi","2024","1","24","05:00","0.2","0.6","Mulet (8/8)","997.4","97","0","30","283.4","4.8","3.2"
"Helsingfors Kajsaniemi","2024","1","24","06:00","-0.1","0.5","Mulet (8/8)","997.5","96.7","0","30","282.2","5.2","3.4"
"Helsingfors Kajsaniemi","2024","1","24","07:00","-0.5","0.2","Mulet (8/8)","997.2","95","0","30","273","5","3.3"
"Helsingfors Kajsaniemi","2024","1","24","08:00","-0.6","0.2","Mulet (8/8)","996.7","94.2","0","30","294.1","6.2","3.8"
"Helsingfors Kajsaniemi","2024","1","24","09:00","-1","0.2","Mulet (8/8)","996.5","91.7","0","30","277","3.9","2.7"
"Helsingfors Kajsaniemi","2024","1","24","10:00","-0.7","0.3","Mulet (8/8)","996.5","93.2","0","30","230.9","5.2","3.1"
"Helsingfors Kajsaniemi","2024","1","24","11:00","-0.3","0.5","Mulet (8/8)","996","94.8","0","30","237.7","3.3","1.7"
"Helsingfors Kajsaniemi","2024","1","24","12:00","0.3","1","Mulet (8/8)","995","94.9","0","30","202.9","3.9","2.4"
"Helsingfors Kajsaniemi","2024","1","24","13:00","0.4","1.3","Mulet (8/8)","993.9","93.8","0","30","220.6","5.2","3.4"
"Helsingfors Kajsaniemi","2024","1","24","14:00","0.4","1.3","Mulet (8/8)","993.5","93.7","0","30","189.4","4.3","2.6"
"Helsingfors Kajsaniemi","2024","1","24","15:00","0.5","1","Mulet (8/8)","992.6","96.9","0.02","30","128.3","3.8","2.5"
"Helsingfors Kajsaniemi","2024","1","24","16:00","0.7","1","Mulet (8/8)","992.1","98","0.02","30","110.8","4.9","3.6"
"Helsingfors Kajsaniemi","2024","1","24","17:00","0.7","0.9","Mulet (8/8)","991.6","98","0.07","30.1","113.8","5.6","4.1"
"Helsingfors Kajsaniemi","2024","1","24","18:00","0.3","0.6","Mulet (8/8)","991.2","98","0.2","30.7","110.3","6","4.3"
"Helsingfors Kajsaniemi","2024","1","24","19:00","0.3","0.7","Mulet (8/8)","990.8","97.7","0.12","30","109.4","6.6","4.8"
"Helsingfors Kajsaniemi","2024","1","24","20:00","0.2","0.5","Mulet (8/8)","990.5","97.9","0.12","30","101.8","6","3.9"
"Helsingfors Kajsaniemi","2024","1","24","21:00","0.1","0.4","Mulet (8/8)","990.3","97.9","0.08","28.8","85.2","6","3.9"
"Helsingfors Kajsaniemi","2024","1","24","22:00","0.2","0.5","Mulet (8/8)","990.4","98","0.03","28.1","82.1","6.4","4.3"
"Helsingfors Kajsaniemi","2024","1","24","23:00","0.3","0.6","Mulet (8/8)","990.5","97.5","0.02","28.9","78","6.8","4.3"
