Observationsstation,År,Månad,Dag,Tid [Lokal tid],Daggpunktstemperatur medelvärde [°C],Lufttemperatur medelvärde [°C],Molnighet [1/8],Lufttryck medelvärde [hPa],Relativ luftfuktighet medelvärde [%],Nederbördsmängd medelvärde [mm],Snödjup medelvärde [cm],Vindriktning medelvärde [°],Byvindshastighet medelvärde [m/s],Vindhastighet medelvärde [m/s]
Helsingfors Kajsaniemi,2024,5,22,12:00,-1.4,16.6,Klart (0/8),1027.3,29.2,0,-1,139.6,5.2,3.5
Helsingfors Kajsaniemi,2024,5,22,13:00,-0.6,17.6,Klart (0/8),1027.2,29.3,0,-1,120.9,4.9,3.3
Helsingfors Kajsaniemi,2024,5,22,14:00,-0.5,17.9,Klart (0/8),1026.9,28.9,0,-1,123,5.2,3.4
Helsingfors Kajsaniemi,2024,5,22,15:00,-0.6,18.2,Klart (0/8),1026.7,28.5,0,-1,121.9,5.6,3.8
Helsingfors Kajsaniemi,2024,5,22,16:00,-0.8,17.7,Klart (0/8),1026.4,28.4,0,-1,145.6,5.6,3.8
Helsingfors Kajsaniemi,2024,5,22,17:00,-0.3,17.9,Klart (0/8),1025.9,29.6,0,-1,126.7,5.7,4
Helsingfors Kajsaniemi,2024,5,22,18:00,0.1,17.7,Klart (0/8),1025.4,30.5,0,-1,117.8,4.7,3.1
Helsingfors Kajsaniemi,2024,5,22,19:00,-0.2,17.2,Klart (0/8),1025.1,31.1,0,-1,141.3,4,2.7
Helsingfors Kajsaniemi,2024,5,22,20:00,-0.2,17.0,Klart (0/8),1024.8,31.2,0,-1,122.9,3.6,2.4
Helsingfors Kajsaniemi,2024,5,22,21:00,-0.3,16.3,Klart (0/8),1024.7,32.3,0,-1,110.1,3.3,2.3
Helsingfors Kajsaniemi,2024,5,22,22:00,0.5,15.6,Klart (0/8),1025.0,36.0,0,-1,103.4,3.4,2.4
Helsingfors Kajsaniemi,2024,5,22,23:00,0.7,14.7,Klart (0/8),1025.4,38.7,0,-1,89.5,4,2.6
Helsingfors Kajsaniemi,2024,5,23,00:00,0.8,14.0,Klart (0/8),1025.7,40.8,0,-1,79.2,3,1.6
Helsingfors Kajsaniemi,2024,5,23,01:00,1.7,13.2,Klart (0/8),1025.9,45.9,0,-1,100.1,3.1,1.8
Helsingfors Kajsaniemi,2024,5,23,02:00,2.3,14.0,Klart (0/8),1025.9,45.1,0,-1,94.6,4.5,2.7
Helsingfors Kajsaniemi,2024,5,23,03:00,2.9,13.4,Klart (0/8),1026.0,49.2,0,-1,99.9,4.7,2.9
Helsingfors Kajsaniemi,2024,5,23,04:00,3.1,13.3,Klart (0/8),1026.2,49.8,0,-1,96.9,5.2,3.2
Helsingfors Kajsaniemi,2024,5,23,05:00,3.5,13.1,Klart (0/8),1026.4,52.2,0,-1,97.2,5.4,3.4
Helsingfors Kajsaniemi,2024,5,23,06:00,6.1,13.5,Klart (0/8),1026.6,60.9,0,-1,100,5.6,3.5
Helsingfors Kajsaniemi,2024,5,23,07:00,7.4,14.4,Klart (0/8),1026.9,62.9,0,-1,98,5.4,3.7
Helsingfors Kajsaniemi,2024,5,23,08:00,7.5,16.4,Klart (0/8),1026.9,55.7,0,-1,98.8,5.3,3.6
Helsingfors Kajsaniemi,2024,5,23,09:00,6.0,17.5,Klart (0/8),1027.1,46.7,0,-1,111.8,5.7,3.8
Helsingfors Kajsaniemi,2024,5,23,10:00,5.9,18.2,Klart (0/8),1027.1,44.3,0,-1,112.8,7.7,5.9
Helsingfors Kajsaniemi,2024,5,23,11:00,6.3,18.1,Klart (0/8),1027.2,45.9,0,-1,113.6,8,6.3
Helsingfors Kajsaniemi,2024,5,23,12:00,6.5,20.2,Klart (0/8),1027.3,40.9,0,-1,100,6.8,4.6
Helsingfors Kajsaniemi,2024,5,23,13:00,6.0,21.1,Klart (0/8),1027.5,37.9,0,-1,98.1,8,5.3
Helsingfors Kajsaniemi,2024,5,23,14:00,5.8,21.9,Klart (0/8),1027.4,35.6,0,-1,96.1,9.1,5.8
Helsingfors Kajsaniemi,2024,5,23,15:00,4.9,21.6,Klart (0/8),1027.2,33.8,0,-1,97.4,10.3,6.4
Helsingfors Kajsaniemi,2024,5,23,16:00,5.3,20.7,Klart (0/8),1027.0,36.3,0,-1,96.8,9.4,6.2
Helsingfors Kajsaniemi,2024,5,23,17:00,5.6,20.0,Klart (0/8),1026.6,38.9,0,-1,97.9,9.6,6.2
Helsingfors Kajsaniemi,2024,5,23,18:00,5.9,19.8,Klart (0/8),1026.3,40.5,0,-1,100.6,8.7,5.8
Helsingfors Kajsaniemi,2024,5,23,19:00,5.8,19.4,Klart (0/8),1026.0,40.8,0,-1,104.3,8.6,5.4
Helsingfors Kajsaniemi,2024,5,23,20:00,6.0,18.9,Klart (0/8),1025.9,42.7,0,-1,101.9,8.5,5.3
Helsingfors Kajsaniemi,2024,5,23,21:00,6.2,18.1,Klart (0/8),1025.8,45.5,0,-1,104.4,7.6,4.8
Helsingfors Kajsaniemi,2024,5,23,22:00,6.5,17.3,Klart (0/8),1025.9,48.8,0,-1,103.8,6.7,4.5
Helsingfors Kajsaniemi,2024,5,23,23:00,7.1,16.4,Klart (0/8),1026.2,53.9,0,-1,101.6,5.5,3.5
Helsingfors Kajsaniemi,2024,5,24,00:00,8.1,15.7,Klart (0/8),1026.2,60.9,0,-1,110.4,6,3.8
Helsingfors Kajsaniemi,2024,5,24,01:00,8.9,15.2,Klart (0/8),1026.0,66.1,0,-1,112.7,5.9,4.4
Helsingfors Kajsaniemi,2024,5,24,02:00,8.4,15.5,Klart (0/8),1025.8,62.7,0,-1,113.6,5.6,4.1
Helsingfors Kajsaniemi,2024,5,24,03:00,8.9,15.1,Klart (0/8),1025.8,66.4,0,-1,97.5,3.6,2.2
Helsingfors Kajsaniemi,2024,5,24,04:00,8.7,15.0,Klart (0/8),1025.8,66.2,0,-1,112.4,4.4,3
Helsingfors Kajsaniemi,2024,5,24,05:00,8.7,14.6,Klart (0/8),1026.0,67.7,0,-1,107.6,4.5,2.5
Helsingfors Kajsaniemi,2024,5,24,06:00,8.8,14.5,Klart (0/8),1026.0,68.7,0,-1,111.7,3.4,1.7
Helsingfors Kajsaniemi,2024,5,24,07:00,8.6,16.6,Klart (0/8),1026.0,59.3,0,-1,109.9,3.4,2
Helsingfors Kajsaniemi,2024,5,24,08:00,8.4,17.7,Klart (0/8),1026.1,54.0,0,-1,131.6,4.5,2.6
Helsingfors Kajsaniemi,2024,5,24,09:00,8.6,18.3,Klart (0/8),1026.0,53.0,0,-1,129.1,4.1,2.5
Helsingfors Kajsaniemi,2024,5,24,10:00,9.1,19.0,Klart (0/8),1026.0,52.5,0,-1,114.4,4,2.4
Helsingfors Kajsaniemi,2024,5,24,11:00,9.6,20.1,Klart (0/8),1026.0,50.7,0,-1,101.7,4.1,2.6
Helsingfors Kajsaniemi,2024,5,24,12:00,10.4,21.3,Klart (0/8),1025.9,50.0,0,-1,92.8,4.4,2.9
Helsingfors Kajsaniemi,2024,5,24,13:00,11.7,22.7,Klart (0/8),1025.6,50.0,0,-1,101.1,4.8,3.1
Helsingfors Kajsaniemi,2024,5,24,14:00,11.8,22.8,Klart (0/8),1025.3,49.6,0,-1,112.5,5.5,4.1
Helsingfors Kajsaniemi,2024,5,24,15:00,12.3,22.9,Klart (0/8),1025.0,51.3,0,-1,115.4,5.8,4.2
Helsingfors Kajsaniemi,2024,5,24,16:00,12.0,22.5,Klart (0/8),1024.7,51.4,0,-1,112.8,6.4,4.8
Helsingfors Kajsaniemi,2024,5,24,17:00,11.2,22.7,Klart (1/8),1024.3,48.1,0,-1,113.4,5.2,3.9
Helsingfors Kajsaniemi,2024,5,24,18:00,11.0,22.9,Klart (1/8),1024.0,47.2,0,-1,116.6,3.6,2.6
Helsingfors Kajsaniemi,2024,5,24,19:00,10.5,22.3,Klart (0/8),1023.8,47.2,0,-1,162.9,3.6,2.3
Helsingfors Kajsaniemi,2024,5,24,20:00,11.7,22.4,Klart (0/8),1023.5,50.6,0,-1,235.2,2.3,1.2
Helsingfors Kajsaniemi,2024,5,24,21:00,11.1,22.3,Klart (0/8),1023.3,49.0,0,-1,245.9,3.6,2.1
Helsingfors Kajsaniemi,2024,5,24,22:00,11.0,21.6,Klart (0/8),1023.3,50.8,0,-1,224.6,3,1.9
Helsingfors Kajsaniemi,2024,5,24,23:00,11.1,19.9,Klart (0/8),1023.2,57.2,0,-1,259.7,2.8,1.7
Helsingfors Kajsaniemi,2024,5,25,00:00,11.6,18.1,Klart (0/8),1023.2,65.6,0,-1,261.1,2.3,1.6
Helsingfors Kajsaniemi,2024,5,25,01:00,11.7,16.8,Klart (0/8),1023.6,72.0,0,-1,226.3,1.9,1.1
Helsingfors Kajsaniemi,2024,5,25,02:00,11.2,16.4,Klart (0/8),1023.8,71.4,0,-1,210.3,2.9,1.9
Helsingfors Kajsaniemi,2024,5,25,03:00,11.7,15.4,Klart (0/8),1023.7,78.9,0,-1,269.2,1.5,0.9
Helsingfors Kajsaniemi,2024,5,25,04:00,12.3,14.4,Molnigt (7/8),1023.6,87.4,0,-1,260.1,1.6,0.8
Helsingfors Kajsaniemi,2024,5,25,05:00,12.4,14.7,Molnigt (6/8),1023.7,85.9,0,-1,255.3,0.8,0.5
Helsingfors Kajsaniemi,2024,5,25,06:00,12.6,15.5,Halv klart (5/8),1023.6,82.4,0,-1,253.4,2.4,1.3
Helsingfors Kajsaniemi,2024,5,25,07:00,12.2,16.9,Klart (0/8),1023.7,74.0,0,-1,262.1,2.4,1.4
Helsingfors Kajsaniemi,2024,5,25,08:00,12.7,18.6,Klart (0/8),1023.6,69.0,0,-1,272.3,2,1
Helsingfors Kajsaniemi,2024,5,25,09:00,12.4,19.6,Molnigt (6/8),1023.7,63.4,0,-1,270.9,2.9,1.9
Helsingfors Kajsaniemi,2024,5,25,10:00,13.5,22.1,Klart (0/8),1023.7,58.3,0,-1,281.4,2.7,1.7
Helsingfors Kajsaniemi,2024,5,25,11:00,13.7,23.5,Mest klart (2/8),1023.8,54.3,0,-1,203.3,2.2,1.3
Helsingfors Kajsaniemi,2024,5,25,12:00,14.0,24.5,Klart (1/8),1024.0,51.9,0,-1,176.4,2.7,1.7
Helsingfors Kajsaniemi,2024,5,25,13:00,13.4,23.8,Klart (0/8),1024.0,52.2,0,-1,202,3.3,2.3
Helsingfors Kajsaniemi,2024,5,25,14:00,13.6,24.6,Klart (0/8),1023.8,50.3,0,-1,179.9,4.1,2.7
Helsingfors Kajsaniemi,2024,5,25,15:00,13.1,24.5,Halv klart (5/8),1023.7,49.3,0,-1,242.8,5.1,2.7
Helsingfors Kajsaniemi,2024,5,25,16:00,13.4,23.4,Molnigt (7/8),1023.9,53.7,0,-1,272.5,6.1,3.6
Helsingfors Kajsaniemi,2024,5,25,17:00,14.1,22.9,Halv klart (4/8),1024.1,57.7,0,-1,286.3,4.8,2.9
Helsingfors Kajsaniemi,2024,5,25,18:00,14.6,21.1,Molnigt (7/8),1024.5,66.3,0,-1,335.4,4.9,3.2
Helsingfors Kajsaniemi,2024,5,25,19:00,14.5,21.5,Mest klart (2/8),1024.7,64.8,0,-1,348.1,5.8,3.6
Helsingfors Kajsaniemi,2024,5,25,20:00,13.7,21.6,Molnigt (7/8),1024.5,60.6,0,-1,322.1,8.2,5.4
Helsingfors Kajsaniemi,2024,5,25,21:00,13.1,19.9,Klart (1/8),1024.3,64.8,0,-1,328.7,6.7,4.1
Helsingfors Kajsaniemi,2024,5,25,22:00,13.4,18.7,Klart (1/8),1024.3,71.7,0,-1,46.1,4.2,2.1
Helsingfors Kajsaniemi,2024,5,25,23:00,13.7,18.2,Klart (1/8),1024.1,75.1,0,-1,188.6,3.1,1.6
Helsingfors Kajsaniemi,2024,5,26,00:00,13.5,17.7,Molnigt (7/8),1024.6,76.8,0,-1,110.8,2.9,1.7
Helsingfors Kajsaniemi,2024,5,26,01:00,13.6,16.7,Klart (0/8),1025.3,81.9,0,-1,222.2,2.4,1.6
Helsingfors Kajsaniemi,2024,5,26,02:00,13.5,16.1,Mest klart (2/8),1025.7,84.7,0,-1,277.4,2.8,1.8
Helsingfors Kajsaniemi,2024,5,26,03:00,13.6,15.3,Klart (0/8),1025.8,89.6,0,-1,296.3,3,1.9
Helsingfors Kajsaniemi,2024,5,26,04:00,13.3,15.4,Molnigt (7/8),1025.8,87.3,0,-1,292.2,3.7,2.5
Helsingfors Kajsaniemi,2024,5,26,05:00,13.1,15.6,Molnigt (7/8),1025.9,85.5,0,-1,321.6,3.6,2.3
Helsingfors Kajsaniemi,2024,5,26,06:00,13.3,16.4,Molnigt (6/8),1025.9,82.4,0,-1,341.6,3.3,2.2
Helsingfors Kajsaniemi,2024,5,26,07:00,13.3,17.2,Halv klart (5/8),1025.9,77.8,0,-1,114.3,4.4,2.2
Helsingfors Kajsaniemi,2024,5,26,08:00,13.8,18.3,Klart (1/8),1026.0,75.0,0,-1,37.9,4.7,2.5
Helsingfors Kajsaniemi,2024,5,26,09:00,14.5,20.3,Mest klart (2/8),1026.3,69.2,0,-1,105.3,3.1,2
Helsingfors Kajsaniemi,2024,5,26,10:00,14.8,21.2,Mest klart (2/8),1026.3,66.8,0,-1,97.4,4.2,2.9
Helsingfors Kajsaniemi,2024,5,26,11:00,14.6,21.3,Klart (0/8),1026.7,65.7,0,-1,125.8,5.6,3.6
Helsingfors Kajsaniemi,2024,5,26,12:00,14.7,20.8,Klart (0/8),1027.0,67.9,0,-1,121.6,7.4,4.9
Helsingfors Kajsaniemi,2024,5,26,13:00,15.0,21.0,Klart (0/8),1027.1,68.6,0,-1,121,6.1,4.2
Helsingfors Kajsaniemi,2024,5,26,14:00,14.9,21.9,Klart (0/8),1027.2,64.7,0,-1,121,5.6,3.7
Helsingfors Kajsaniemi,2024,5,26,15:00,14.7,22.4,Klart (0/8),1027.0,62.1,0,-1,105.4,5.7,4
Helsingfors Kajsaniemi,2024,5,26,16:00,14.7,20.9,Klart (0/8),1026.9,68.1,0,-1,116.3,6.7,4.9
Helsingfors Kajsaniemi,2024,5,26,17:00,14.5,20.5,Klart (0/8),1026.9,68.2,0,-1,108.8,5.8,4.3
Helsingfors Kajsaniemi,2024,5,26,18:00,13.6,19.9,Klart (0/8),1026.7,67.0,0,-1,119.2,5.2,3.8
Helsingfors Kajsaniemi,2024,5,26,19:00,13.6,19.2,Klart (0/8),1026.8,69.9,0,-1,118.3,5.3,3.5
Helsingfors Kajsaniemi,2024,5,26,20:00,13.6,19.3,Klart (0/8),1026.7,69.3,0,-1,119.6,4.3,2.8
Helsingfors Kajsaniemi,2024,5,26,21:00,13.1,18.9,Klart (0/8),1026.5,68.9,0,-1,114.1,4.3,3.2
Helsingfors Kajsaniemi,2024,5,26,22:00,12.9,18.3,Klart (0/8),1026.2,70.5,0,-1,110.1,4.7,3.2
Helsingfors Kajsaniemi,2024,5,26,23:00,12.8,17.5,Klart (0/8),1026.2,73.8,0,-1,103,4.9,3.3
Helsingfors Kajsaniemi,2024,5,27,00:00,13.0,16.9,Klart (0/8),1026.3,77.4,0,-1,103.5,4.5,2.9
Helsingfors Kajsaniemi,2024,5,27,01:00,12.9,16.8,Klart (0/8),1026.3,77.9,0,-1,99.6,4.4,2.9
Helsingfors Kajsaniemi,2024,5,27,02:00,12.8,16.9,Klart (0/8),1026.3,76.8,0,-1,103.5,4.7,3
Helsingfors Kajsaniemi,2024,5,27,03:00,13.1,16.6,Klart (0/8),1026.3,79.5,0,-1,99.6,4.4,3
Helsingfors Kajsaniemi,2024,5,27,04:00,13.2,16.0,Klart (0/8),1026.0,83.4,0,-1,86.4,4.4,3.2
Helsingfors Kajsaniemi,2024,5,27,05:00,13.3,15.7,Klart (0/8),1025.6,85.5,0,-1,87.2,4.2,2.9
Helsingfors Kajsaniemi,2024,5,27,06:00,13.5,15.8,Klart (0/8),1025.5,85.9,0,-1,99.7,4.1,2.5
Helsingfors Kajsaniemi,2024,5,27,07:00,13.8,16.8,Klart (0/8),1025.5,82.5,0,-1,105.4,4,2.5
Helsingfors Kajsaniemi,2024,5,27,08:00,14.3,18.5,Klart (0/8),1025.3,76.6,0,-1,97.7,3.4,2.4
Helsingfors Kajsaniemi,2024,5,27,09:00,14.7,19.4,Klart (0/8),1025.2,74.0,0,-1,91.1,3.3,2.2
Helsingfors Kajsaniemi,2024,5,27,10:00,15.2,20.8,Klart (0/8),1025.0,70.0,0,-1,102.5,3.3,2.3
Helsingfors Kajsaniemi,2024,5,27,11:00,15.2,21.1,Klart (0/8),1024.8,68.8,0,-1,104.9,3.8,2.6
Helsingfors Kajsaniemi,2024,5,27,12:00,14.9,21.5,Klart (0/8),1024.7,66.2,0,-1,133,4.1,2.8
Helsingfors Kajsaniemi,2024,5,27,13:00,15.0,22.1,Klart (0/8),1024.6,63.7,0,-1,129.1,4.2,3.1
Helsingfors Kajsaniemi,2024,5,27,14:00,14.8,22.3,Klart (0/8),1024.3,62.8,0,-1,122,4.5,3.2
Helsingfors Kajsaniemi,2024,5,27,15:00,13.9,23.4,Klart (0/8),1023.9,55.5,0,-1,119.4,4.6,3.1
Helsingfors Kajsaniemi,2024,5,27,16:00,14.3,22.7,Klart (0/8),1023.4,59.2,0,-1,118.9,5.8,4.2
Helsingfors Kajsaniemi,2024,5,27,17:00,14.4,20.9,Molnigt (6/8),1023.2,66.7,0,-1,132.9,7.4,4.4
Helsingfors Kajsaniemi,2024,5,27,18:00,14.0,21.3,Halv klart (4/8),1022.6,63.5,0,-1,127.8,5.5,3.5
Helsingfors Kajsaniemi,2024,5,27,19:00,13.5,22.6,Molnigt (6/8),1022.3,56.4,0,-1,139.3,6.4,4.1
Helsingfors Kajsaniemi,2024,5,27,20:00,13.0,22.5,Molnigt (7/8),1021.8,54.9,0,-1,118.7,4.6,3.1
Helsingfors Kajsaniemi,2024,5,27,21:00,12.6,21.6,Klart (1/8),1021.5,56.3,0,-1,151.9,6.1,3.4
Helsingfors Kajsaniemi,2024,5,27,22:00,12.8,19.9,Molnigt (6/8),1021.6,63.9,0,-1,149.2,7.2,3.9
Helsingfors Kajsaniemi,2024,5,27,23:00,13.4,19.2,Mest klart (3/8),1021.6,69.4,0,-1,156,2.8,1.4
Helsingfors Kajsaniemi,2024,5,28,00:00,13.9,18.0,Klart (0/8),1021.5,77.0,0,-1,164.6,1.9,1.2
Helsingfors Kajsaniemi,2024,5,28,01:00,14.3,16.7,Klart (0/8),1021.5,85.2,0,-1,294.9,2.1,1.5
Helsingfors Kajsaniemi,2024,5,28,02:00,14.2,16.3,Klart (0/8),1021.4,87.5,0,-1,111.5,1.4,0.8
Helsingfors Kajsaniemi,2024,5,28,03:00,14.8,16.0,Klart (0/8),1021.2,92.5,0,-1,109.4,1.2,0.8
Helsingfors Kajsaniemi,2024,5,28,04:00,14.8,15.7,Klart (0/8),1021.0,94.7,0,-1,106.3,1.5,1
Helsingfors Kajsaniemi,2024,5,28,05:00,14.7,15.9,Klart (1/8),1020.8,93.0,0,-1,109.4,2.6,1.7
Helsingfors Kajsaniemi,2024,5,28,06:00,14.3,16.7,Klart (0/8),1020.7,86.1,0,-1,111.7,3.5,2.4
Helsingfors Kajsaniemi,2024,5,28,07:00,14.4,18.1,Klart (0/8),1020.6,79.0,0,-1,112.5,3.1,2.3
Helsingfors Kajsaniemi,2024,5,28,08:00,14.5,19.6,Klart (1/8),1020.6,72.6,0,-1,131,3.6,2.4
Helsingfors Kajsaniemi,2024,5,28,09:00,13.9,20.2,Klart (0/8),1020.6,67.4,0,-1,128.5,4.6,3
Helsingfors Kajsaniemi,2024,5,28,10:00,14.3,20.6,Klart (0/8),1020.6,67.1,0,-1,134.4,4,2.6
Helsingfors Kajsaniemi,2024,5,28,11:00,14.1,21.5,Klart (0/8),1020.6,63.0,0,-1,162.7,3.6,2
Helsingfors Kajsaniemi,2024,5,28,12:00,14.0,22.8,Klart (0/8),1020.5,57.2,0,-1,124,3,1.9
Helsingfors Kajsaniemi,2024,5,28,13:00,13.7,24.1,Klart (0/8),1020.5,52.5,0,-1,167.1,3.8,2.4
Helsingfors Kajsaniemi,2024,5,28,14:00,11.6,24.6,Klart (0/8),1020.4,44.6,0,-1,171.3,4.4,2.8
Helsingfors Kajsaniemi,2024,5,28,15:00,9.0,25.1,Klart (0/8),1020.0,36.2,0,-1,203.1,4.6,3
Helsingfors Kajsaniemi,2024,5,28,16:00,9.5,25.0,Klart (0/8),1019.4,37.4,0,-1,207.8,5.4,3.3
Helsingfors Kajsaniemi,2024,5,28,17:00,7.9,25.6,Klart (0/8),1018.8,32.8,0,-1,203.3,4.7,3
Helsingfors Kajsaniemi,2024,5,28,18:00,8.8,24.8,Klart (0/8),1018.4,36.3,0,-1,202.5,4.5,2.8
Helsingfors Kajsaniemi,2024,5,28,19:00,8.3,23.7,Klart (0/8),1018.1,37.7,0,-1,183,4.7,3.1
Helsingfors Kajsaniemi,2024,5,28,20:00,12.3,22.5,Klart (0/8),1017.8,52.9,0,-1,173.1,5.1,3.4
Helsingfors Kajsaniemi,2024,5,28,21:00,12.6,21.2,Klart (0/8),1017.8,57.9,0,-1,172.4,5.5,3.5
Helsingfors Kajsaniemi,2024,5,28,22:00,11.7,20.4,Klart (0/8),1017.9,57.3,0,-1,184.2,4.2,2.4
Helsingfors Kajsaniemi,2024,5,28,23:00,12.8,19.5,Klart (0/8),1017.9,65.2,0,-1,149,3.5,2
Helsingfors Kajsaniemi,2024,5,29,00:00,12.2,18.1,Klart (0/8),1017.9,68.2,0,-1,129.7,2,1.1
Helsingfors Kajsaniemi,2024,5,29,01:00,12.2,16.5,Klart (0/8),1017.7,75.9,0,-1,146.9,1,0.6
Helsingfors Kajsaniemi,2024,5,29,02:00,12.3,15.8,Klart (0/8),1017.6,79.7,0,-1,64.2,1.3,0.7
Helsingfors Kajsaniemi,2024,5,29,03:00,12.4,15.3,Klart (0/8),1017.5,83.0,0,-1,82.9,1.2,0.8
Helsingfors Kajsaniemi,2024,5,29,04:00,12.6,14.9,Mest klart (2/8),1017.4,86.4,0,-1,29,0.5,0.2
Helsingfors Kajsaniemi,2024,5,29,05:00,12.8,14.6,Klart (0/8),1016.8,89.3,0,-1,125.9,0.8,0.5
Helsingfors Kajsaniemi,2024,5,29,06:00,12.6,15.1,Mest klart (2/8),1016.5,85.2,0,-1,95.8,1.4,0.8
Helsingfors Kajsaniemi,2024,5,29,07:00,12.5,17.2,Klart (0/8),1016.4,73.9,0,-1,40.8,1.9,1
Helsingfors Kajsaniemi,2024,5,29,08:00,11.3,20.8,Klart (0/8),1016.2,54.9,0,-1,123.2,2.8,1.6
Helsingfors Kajsaniemi,2024,5,29,09:00,13.4,21.2,Klart (0/8),1016.4,61.2,0,-1,104.5,5.7,3.8
Helsingfors Kajsaniemi,2024,5,29,10:00,14.3,22.0,Klart (0/8),1016.1,61.8,-,-1,102.7,5,3.3
Helsingfors Kajsaniemi,2024,5,29,11:00,12.8,21.6,Klart (0/8),1016.1,57.4,0,-1,112.8,5,3.3
Helsingfors Kajsaniemi,2024,5,29,12:00,12.3,22.4,Mest klart (2/8),1016.2,53.0,0,-1,160.8,4.4,2.7
Helsingfors Kajsaniemi,2024,5,29,13:00,13.8,23.0,Klart (0/8),1016.0,56.4,0,-1,152.3,4.6,2.7
Helsingfors Kajsaniemi,2024,5,29,14:00,14.7,23.0,Klart (0/8),1015.7,59.5,0,-1,112.1,4.8,2.9
Helsingfors Kajsaniemi,2024,5,29,15:00,14.3,24.1,Klart (0/8),1015.1,54.8,0,-1,104.1,4.7,3.2
Helsingfors Kajsaniemi,2024,5,29,16:00,13.2,24.2,Klart (0/8),1014.3,50.1,0,-1,108.6,5.6,3.9
Helsingfors Kajsaniemi,2024,5,29,17:00,14.2,23.3,Klart (0/8),1014.0,56.7,0,-1,120.7,6.7,4.7
Helsingfors Kajsaniemi,2024,5,29,18:00,15.2,21.0,Molnigt (6/8),1013.8,69.6,0,-1,119.7,6.7,4.9
Helsingfors Kajsaniemi,2024,5,29,19:00,15.6,20.2,Mest klart (3/8),1013.9,74.6,0,-1,149.8,6.2,3.3
Helsingfors Kajsaniemi,2024,5,29,20:00,15.1,21.0,Klart (1/8),1013.6,69.1,0,-1,129,2.9,2
Helsingfors Kajsaniemi,2024,5,29,21:00,14.8,20.7,Molnigt (7/8),1013.7,68.8,0,-1,123.1,4.1,2.8
Helsingfors Kajsaniemi,2024,5,29,22:00,14.8,19.9,Molnigt (6/8),1014.0,72.8,0,-1,135.9,4.8,2.9
Helsingfors Kajsaniemi,2024,5,29,23:00,14.0,19.2,Halv klart (4/8),1013.9,72.0,0,-1,230.1,3.3,1.8
Helsingfors Kajsaniemi,2024,5,30,00:00,13.3,17.9,Molnigt (6/8),1013.5,74.5,0,-1,300.3,2.3,1.3
Helsingfors Kajsaniemi,2024,5,30,01:00,13.7,17.4,Molnigt (7/8),1013.5,78.7,0,-1,209.5,2,1.1
Helsingfors Kajsaniemi,2024,5,30,02:00,14.4,17.9,Molnigt (7/8),1013.6,80.3,0,-1,154.1,2.4,1.7
Helsingfors Kajsaniemi,2024,5,30,03:00,13.6,16.6,Molnigt (7/8),1013.3,82.4,0,-1,297.5,2,1.3
Helsingfors Kajsaniemi,2024,5,30,04:00,14.3,16.8,Molnigt (7/8),1013.3,85.2,0,-1,216.7,1.2,0.6
Helsingfors Kajsaniemi,2024,5,30,05:00,13.9,16.9,Mulet (8/8),1013.4,82.7,0,-1,137.7,1.6,1
Helsingfors Kajsaniemi,2024,5,30,06:00,14.8,17.9,Mulet (8/8),1013.2,82.1,0,-1,112.7,2.5,1.7
Helsingfors Kajsaniemi,2024,5,30,07:00,14.6,18.1,Mulet (8/8),1013.2,79.8,0,-1,106.2,3,1.9
Helsingfors Kajsaniemi,2024,5,30,08:00,15.2,17.0,Molnigt (7/8),1013.6,89.6,0.57,-1,121.3,3.7,2.1
Helsingfors Kajsaniemi,2024,5,30,09:00,15.4,18.5,Mest klart (3/8),1013.8,82.4,0,-1,136.6,2.9,1.9
Helsingfors Kajsaniemi,2024,5,30,10:00,14.6,19.2,Molnigt (7/8),1013.6,74.9,0,-1,150.4,1.7,0.8
Helsingfors Kajsaniemi,2024,5,30,11:00,14.5,21.2,Klart (1/8),1013.5,65.9,0,-1,106.4,2.6,1.6
Helsingfors Kajsaniemi,2024,5,30,12:00,14.5,21.7,Klart (0/8),1013.7,63.6,0,-1,94.9,3.4,2.2
Helsingfors Kajsaniemi,2024,5,30,13:00,14.2,22.8,Klart (0/8),1013.8,58.5,0,-1,118.9,4.6,2.7
Helsingfors Kajsaniemi,2024,5,30,14:00,14.1,22.0,Mest klart (2/8),1013.8,60.6,0,-1,128.7,5,3.5
Helsingfors Kajsaniemi,2024,5,30,15:00,14.9,22.7,Klart (0/8),1013.5,61.6,0,-1,121.2,5.5,3.6
Helsingfors Kajsaniemi,2024,5,30,16:00,14.2,22.2,Klart (0/8),1013.0,60.3,0,-1,129.1,5.2,3.3
Helsingfors Kajsaniemi,2024,5,30,17:00,13.5,22.4,Klart (0/8),1012.6,57.6,0,-1,128.7,4.5,3
Helsingfors Kajsaniemi,2024,5,30,18:00,13.5,22.3,Klart (0/8),1012.3,57.6,0,-1,124,3.9,2.9
Helsingfors Kajsaniemi,2024,5,30,19:00,14.2,21.5,Klart (0/8),1012.4,63.1,0,-1,140.6,3.9,2.6
Helsingfors Kajsaniemi,2024,5,30,20:00,14.1,21.2,Klart (0/8),1012.3,64.2,0,-1,127.9,3.7,2.6
Helsingfors Kajsaniemi,2024,5,30,21:00,14.2,20.8,Klart (0/8),1012.5,66.2,0,-1,125.3,3.1,2
Helsingfors Kajsaniemi,2024,5,30,22:00,14.3,20.2,Klart (0/8),1013.0,68.7,0,-1,129.9,3.1,2.1
